date,value
2023-07-19 10:03:58,5.34
2023-07-19 10:03:58,5.04
2023-07-19 10:03:58,2.53
2023-07-19 10:03:58,5.87
2023-07-19 10:03:58,2.2
2023-07-19 10:03:58,1.25
2023-07-19 10:03:58,0.96
2023-07-19 10:03:58,22.0
2023-07-19 10:03:58,74.0
2023-07-19 10:03:58,269.0
2023-07-19 10:03:59,8.67
2023-07-19 10:03:59,30.82
2023-07-19 10:03:59,14.98
2023-07-19 10:03:59,29.78
2023-07-19 10:03:59,13.47
2023-07-19 10:03:59,23.82
2023-07-19 10:03:59,37.08
2023-07-19 10:03:59,26.5
2023-07-19 10:03:59,224.64
2023-07-19 10:03:59,15.9
2023-07-19 10:03:59,7.03
2023-07-19 10:03:59,5.75
2023-07-19 10:03:59,5.04
2023-07-19 10:03:59,2.53
2023-07-19 10:03:59,5.87
2023-07-19 10:03:59,2.2
2023-07-19 10:03:59,1.25
2023-07-19 10:03:59,0.96
2023-07-19 10:03:59,21.0
2023-07-19 10:03:59,71.0
2023-07-19 10:03:59,265.0
2023-07-19 10:03:59,8.67
2023-07-19 10:03:59,30.82
2023-07-19 10:03:59,14.98
2023-07-19 10:03:59,28.9
2023-07-19 10:03:59,13.47
2023-07-19 10:03:59,23.19
2023-07-19 10:03:59,36.56
2023-07-19 10:03:59,25.53
2023-07-19 10:03:59,218.66
2023-07-19 10:03:59,15.08
2023-07-19 10:03:59,7.03
2023-07-19 10:03:59,5.34
2023-07-19 10:03:59,5.04
2023-07-19 10:03:59,2.53
2023-07-19 10:03:59,5.87
2023-07-19 10:03:59,2.2
2023-07-19 10:03:59,1.25
2023-07-19 10:03:59,0.96
2023-07-19 10:03:59,20.0
2023-07-19 10:03:59,72.0
2023-07-19 10:03:59,266.0
2023-07-19 10:04:00,8.67
2023-07-19 10:04:00,30.82
2023-07-19 10:04:00,14.98
2023-07-19 10:04:00,28.9
2023-07-19 10:04:00,13.47
2023-07-19 10:04:00,23.19
2023-07-19 10:04:00,36.56
2023-07-19 10:04:00,25.53
2023-07-19 10:04:00,217.47
2023-07-19 10:04:00,15.49
2023-07-19 10:04:00,7.03
2023-07-19 10:04:00,5.34
2023-07-19 10:04:00,5.04
2023-07-19 10:04:00,2.53
2023-07-19 10:04:00,5.03
2023-07-19 10:04:00,2.2
2023-07-19 10:04:00,1.25
2023-07-19 10:04:00,0.96
2023-07-19 10:04:00,19.0
2023-07-19 10:04:00,69.0
2023-07-19 10:04:00,263.0
2023-07-19 10:04:01,8.67
2023-07-19 10:04:01,31.78
2023-07-19 10:04:01,14.98
2023-07-19 10:04:01,29.78
2023-07-19 10:04:01,13.47
2023-07-19 10:04:01,23.19
2023-07-19 10:04:01,36.56
2023-07-19 10:04:01,26.02
2023-07-19 10:04:01,223.44
2023-07-19 10:04:01,15.49
2023-07-19 10:04:01,7.03
2023-07-19 10:04:01,5.34
2023-07-19 10:04:01,5.04
2023-07-19 10:04:01,2.53
2023-07-19 10:04:01,5.87
2023-07-19 10:04:01,2.2
2023-07-19 10:04:01,1.25
2023-07-19 10:04:01,0.96
2023-07-19 10:04:01,18.0
2023-07-19 10:04:01,69.0
2023-07-19 10:04:01,265.0
2023-07-19 10:04:02,8.67
2023-07-19 10:04:02,30.82
2023-07-19 10:04:02,14.98
2023-07-19 10:04:02,29.78
2023-07-19 10:04:02,13.47
2023-07-19 10:04:02,23.19
2023-07-19 10:04:02,36.56
2023-07-19 10:04:02,26.02
2023-07-19 10:04:02,222.25
2023-07-19 10:04:02,15.49
2023-07-19 10:04:02,7.03
2023-07-19 10:04:02,5.34
2023-07-19 10:04:02,5.04
2023-07-19 10:04:02,2.53
2023-07-19 10:04:02,5.87
2023-07-19 10:04:02,2.2
2023-07-19 10:04:02,1.25
2023-07-19 10:04:02,0.96
2023-07-19 10:04:02,22.0
2023-07-19 10:04:02,74.0
2023-07-19 10:04:02,268.0
2023-07-19 10:04:03,8.67
2023-07-19 10:04:03,30.82
2023-07-19 10:04:03,14.98
2023-07-19 10:04:03,28.9
2023-07-19 10:04:03,13.47
2023-07-19 10:04:03,23.19
2023-07-19 10:04:03,36.05
2023-07-19 10:04:03,25.53
2023-07-19 10:04:03,221.05
2023-07-19 10:04:03,15.49
2023-07-19 10:04:03,7.03
2023-07-19 10:04:03,5.34
2023-07-19 10:04:03,5.04
2023-07-19 10:04:03,2.53
2023-07-19 10:04:03,5.87
2023-07-19 10:04:03,2.2
2023-07-19 10:04:03,1.25
2023-07-19 10:04:03,0.96
2023-07-19 10:04:03,21.0
2023-07-19 10:04:03,73.0
2023-07-19 10:04:03,266.0
2023-07-19 10:04:04,8.67
2023-07-19 10:04:04,31.78
2023-07-19 10:04:04,15.86
2023-07-19 10:04:04,29.78
2023-07-19 10:04:04,13.47
2023-07-19 10:04:04,23.19
2023-07-19 10:04:04,37.08
2023-07-19 10:04:04,26.02
2023-07-19 10:04:04,222.25
2023-07-19 10:04:04,15.9
2023-07-19 10:04:04,7.03
2023-07-19 10:04:04,5.34
2023-07-19 10:04:04,5.04
2023-07-19 10:04:04,2.53
2023-07-19 10:04:04,5.87
