date,value
2023-04-20 14:37:01,12.76
2023-04-20 14:37:01,38.86
2023-04-20 14:37:01,33.99
2023-04-20 14:37:01,26.02
2023-04-20 14:37:01,120.68
2023-04-20 14:37:01,15.08
2023-04-20 14:37:01,12.06
2023-04-20 14:37:01,7.81
2023-04-20 14:37:01,5.88
2023-04-20 14:37:01,4.22
2023-04-20 14:37:01,5.03
2023-04-20 14:37:01,2.2
2023-04-20 14:37:01,2.51
2023-04-20 14:37:01,1.93
2023-04-20 14:37:01,92.0
2023-04-20 14:37:01,51.0
2023-04-20 14:37:01,6.0
2023-04-20 14:37:01,5.2
2023-04-20 14:37:01,40.45
2023-04-20 14:37:01,29.96
2023-04-20 14:37:01,15.77
2023-04-20 14:37:01,12.76
2023-04-20 14:37:01,38.86
2023-04-20 14:37:01,33.99
2023-04-20 14:37:01,26.02
2023-04-20 14:37:01,120.68
2023-04-20 14:37:01,15.08
2023-04-20 14:37:01,12.06
2023-04-20 14:37:01,7.81
2023-04-20 14:37:01,5.88
2023-04-20 14:37:01,4.22
2023-04-20 14:37:01,5.03
2023-04-20 14:37:01,2.2
2023-04-20 14:37:01,2.51
2023-04-20 14:37:01,1.93
2023-04-20 14:37:01,93.0
2023-04-20 14:37:01,51.0
2023-04-20 14:37:01,6.0
2023-04-20 14:37:02,5.2
2023-04-20 14:37:02,40.45
2023-04-20 14:37:02,29.96
2023-04-20 14:37:02,15.77
2023-04-20 14:37:02,12.76
2023-04-20 14:37:02,38.23
2023-04-20 14:37:02,33.99
2023-04-20 14:37:02,26.02
2023-04-20 14:37:02,120.68
2023-04-20 14:37:02,15.08
2023-04-20 14:37:02,13.06
2023-04-20 14:37:02,7.81
2023-04-20 14:37:02,5.88
2023-04-20 14:37:02,4.22
2023-04-20 14:37:02,5.03
2023-04-20 14:37:02,2.2
2023-04-20 14:37:02,2.51
2023-04-20 14:37:02,1.93
2023-04-20 14:37:02,96.0
2023-04-20 14:37:02,53.0
2023-04-20 14:37:02,6.0
2023-04-20 14:37:03,5.2
2023-04-20 14:37:03,40.45
2023-04-20 14:37:03,29.96
2023-04-20 14:37:03,15.77
2023-04-20 14:37:03,12.76
2023-04-20 14:37:03,38.23
2023-04-20 14:37:03,33.99
2023-04-20 14:37:03,26.02
2023-04-20 14:37:03,120.68
2023-04-20 14:37:03,15.08
2023-04-20 14:37:03,13.06
2023-04-20 14:37:03,7.81
2023-04-20 14:37:03,5.88
2023-04-20 14:37:03,4.22
2023-04-20 14:37:03,5.03
2023-04-20 14:37:03,2.2
2023-04-20 14:37:03,2.51
2023-04-20 14:37:03,1.93
2023-04-20 14:37:03,96.0
2023-04-20 14:37:03,53.0
2023-04-20 14:37:03,6.0
2023-04-20 14:37:04,5.2
2023-04-20 14:37:04,40.45
2023-04-20 14:37:04,29.96
