s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,loc
562,712,599,600,549,585,473,537,771,1054,414,474,785,899,389,464,434,466,544,612,726,378,2161,586,1286,222,696,35
562,712,596,597,553,586,474,537,771,1054,414,474,784,898,390,464,435,466,544,612,726,377,2157,591,1286,222,696,35
562,712,596,599,551,586,474,536,770,1055,415,475,783,898,389,463,436,466,544,612,726,378,2158,586,1285,223,695,35
562,712,599,600,552,586,472,535,769,1055,413,474,785,899,387,465,434,465,544,612,726,378,2159,590,1286,222,695,35
562,711,597,599,549,586,473,536,769,1054,413,474,785,899,390,463,435,465,544,613,724,378,2157,589,1284,223,695,35
562,713,599,599,551,586,475,537,771,1054,414,474,784,899,387,466,435,465,544,612,727,378,2158,590,1284,223,696,35
562,713,597,598,553,584,474,538,770,1054,416,475,784,899,391,463,436,465,543,613,727,378,2157,585,1287,222,695,35
562,713,599,602,552,585,474,536,771,1054,414,474,785,898,387,465,435,465,543,612,728,378,2159,586,1286,222,694,35
562,710,597,602,553,584,474,536,770,1054,415,475,784,898,386,463,435,465,544,612,725,379,2158,585,1286,223,694,35
562,712,598,599,550,585,474,537,770,1053,414,475,784,899,387,465,436,465,544,612,726,379,2156,585,1286,223,695,35
562,714,599,600,549,586,473,538,769,1054,414,475,784,898,387,465,436,466,544,612,727,378,2158,590,1286,223,695,35
562,712,597,598,550,585,472,536,769,1054,413,474,785,899,387,464,435,465,544,613,725,379,2158,586,1285,223,693,35
563,713,599,604,549,585,474,535,769,1053,414,475,784,899,390,465,436,465,545,612,725,379,2156,586,1285,223,694,35
562,712,598,599,551,585,475,536,771,1054,414,475,784,899,391,463,437,466,544,612,726,377,2159,586,1286,223,695,35
562,711,597,599,552,585,474,537,769,1054,413,475,785,899,390,463,435,466,543,612,727,378,2159,591,1285,222,696,35
562,712,598,604,555,586,473,536,769,1054,413,474,785,899,390,466,435,466,544,613,726,378,2158,586,1287,223,693,35
562,711,597,603,553,586,474,537,769,1054,414,475,785,898,390,465,435,466,544,612,726,380,2158,586,1286,223,696,35
562,711,597,605,552,585,474,536,769,1054,415,474,784,898,386,464,433,466,544,612,727,378,2160,585,1286,223,695,35
562,711,597,599,549,584,473,539,771,1055,414,474,783,899,390,463,435,466,544,613,727,379,2159,585,1285,222,693,35
562,711,598,599,550,586,474,534,769,1054,414,475,785,899,392,465,435,466,543,612,727,379,2156,590,1287,223,695,35
562,713,598,599,551,585,475,536,769,1054,412,476,785,899,390,463,435,466,544,612,726,378,2160,590,1285,223,694,35
563,711,599,599,553,585,475,537,772,1053,416,475,785,899,390,462,434,466,544,612,726,378,2160,586,1286,223,695,35
562,712,599,600,553,586,475,535,770,1054,414,474,784,899,389,464,434,466,543,612,722,379,2158,585,1286,223,694,35
562,711,599,600,556,585,474,535,771,1054,414,475,785,898,387,464,436,466,545,612,727,378,2157,584,1285,222,695,35
562,712,596,600,552,586,477,536,770,1055,414,474,784,898,387,464,436,466,544,612,727,379,2158,586,1286,222,695,35
562,712,599,604,551,585,476,536,770,1054,414,474,784,898,390,463,435,466,544,612,726,379,2160,585,1285,223,696,35
562,712,599,599,548,585,474,535,771,1054,414,474,784,898,391,463,434,466,544,613,727,379,2157,585,1284,222,694,35
563,712,598,605,552,586,474,537,770,1054,414,474,784,899,390,464,436,466,543,612,727,380,2159,586,1286,223,695,35
562,712,598,601,549,586,476,537,769,1055,414,474,785,898,390,465,436,466,544,612,726,378,2159,585,1285,223,695,35
562,713,598,601,551,585,476,536,771,1053,412,474,784,899,390,465,436,466,544,612,725,378,2160,591,1286,223,695,35
562,712,597,600,552,584,472,535,770,1054,412,474,784,899,390,463,436,465,544,612,727,379,2156,591,1286,223,694,35
562,711,598,600,553,585,472,537,771,1054,415,476,784,899,390,465,435,464,544,612,728,378,2156,584,1285,223,695,35
562,711,597,598,552,583,474,537,771,1054,414,474,784,899,390,463,435,464,544,612,726,378,2157,590,1285,223,695,35
563,713,598,600,551,583,474,535,769,1054,412,474,785,899,387,463,434,464,544,612,726,378,2156,590,1286,223,695,35
562,711,598,600,550,585,473,537,771,1053,415,474,784,898,389,464,435,464,544,612,728,379,2155,590,1285,222,693,35
562,712,599,598,550,585,474,535,769,1054,415,475,784,898,391,465,436,465,545,612,727,378,2156,589,1285,223,696,35
562,711,599,602,553,585,476,535,769,1054,414,474,785,899,387,464,437,465,545,612,726,378,2158,585,1286,223,695,35
563,712,596,599,550,585,473,535,770,1054,414,475,785,899,386,462,434,465,544,612,725,378,2156,585,1286,223,696,35
562,711,596,597,552,585,473,537,772,1054,414,474,784,899,387,463,435,465,544,612,727,379,2156,584,1285,222,695,35
562,712,599,599,551,584,474,536,771,1053,415,474,784,898,390,467,436,464,544,612,726,379,2156,586,1283,223,696,35
563,712,598,600,548,585,472,535,769,1053,414,474,784,898,390,464,437,464,544,612,726,379,2156,589,1286,223,696,35
562,711,599,603,550,583,474,537,771,1053,414,476,785,899,390,463,435,465,544,612,726,377,2156,585,1285,223,694,35
562,711,599,598,551,584,473,536,770,1053,414,475,785,899,390,464,434,465,544,612,728,378,2156,585,1287,223,696,35
562,711,597,603,554,584,473,534,769,1054,416,474,785,899,392,466,433,465,543,612,725,378,2157,585,1285,223,695,35
562,712,598,599,553,587,473,536,770,1055,416,475,789,899,386,463,434,465,544,612,725,379,2156,590,1285,223,695,35
562,711,600,597,556,584,472,535,770,1053,415,476,786,899,390,463,435,464,544,612,726,378,2156,590,1286,223,696,35
562,712,597,605,553,586,473,538,769,1054,414,474,790,899,390,465,435,465,544,612,725,377,2156,585,1286,223,694,35
562,713,599,599,556,586,476,536,771,1054,415,476,784,898,390,466,435,465,544,612,728,378,2157,585,1285,223,695,35
562,711,599,603,558,583,475,536,770,1054,417,475,785,898,387,464,435,465,544,613,726,378,2156,590,1286,223,696,35
565,713,598,600,561,583,474,536,772,1054,413,474,791,899,390,463,437,391,544,613,725,378,2157,585,1286,223,696,36
564,712,597,598,558,583,473,536,771,1054,414,475,791,899,391,465,436,367,544,612,725,378,2157,585,1285,222,696,36
564,713,596,601,549,583,474,537,769,1053,414,475,791,898,387,463,437,362,544,613,726,380,2158,590,1284,223,694,36
565,712,599,602,549,582,473,536,771,1054,414,475,790,898,390,463,436,359,544,612,728,378,2158,585,1287,223,695,36
565,712,599,601,551,583,474,537,769,1055,412,475,790,898,387,463,436,358,544,612,727,380,2161,586,1287,223,696,36
565,711,596,599,549,582,473,536,770,1054,414,475,790,899,387,463,435,360,544,612,726,377,2162,585,1286,223,694,36
564,713,598,597,550,584,476,535,769,1053,415,474,791,898,390,463,436,359,544,613,726,378,2160,590,1285,223,695,36
564,712,599,602,549,584,473,536,770,1054,414,475,794,899,390,463,437,361,544,612,728,377,2160,590,1286,222,695,36
564,713,597,601,549,583,474,536,772,1054,413,476,796,899,390,466,437,358,544,612,728,379,2161,584,1284,223,694,36
565,712,597,598,548,583,474,536,769,1055,412,475,792,899,390,467,437,353,544,612,726,378,2160,590,1287,222,696,36
564,711,599,600,548,583,473,536,769,1053,414,474,791,899,390,463,437,351,544,612,726,380,2160,590,1287,223,694,36
564,711,597,600,545,584,472,536,771,1053,414,475,790,899,390,463,437,352,544,612,726,379,2160,585,1285,223,696,36
563,713,598,603,543,583,472,538,769,1054,412,474,789,899,390,465,437,353,544,613,726,379,2162,585,1285,223,695,36
564,712,598,599,545,583,474,536,770,1054,414,475,790,899,390,463,437,351,544,612,728,378,2160,585,1286,223,694,36
564,711,599,600,545,584,474,536,771,1054,413,474,791,899,387,462,437,357,544,613,726,378,2160,585,1287,222,696,36
565,711,598,603,548,582,476,536,771,1054,416,474,790,899,387,465,437,360,544,612,725,378,2162,584,1284,223,695,36
564,713,599,600,548,584,474,535,770,1054,414,476,789,899,391,464,437,362,544,612,726,377,2159,589,1286,222,695,36
564,713,599,599,551,582,474,535,769,1054,414,474,789,898,390,467,437,362,544,612,727,379,2160,584,1286,223,695,36
565,714,597,600,551,584,475,536,771,1054,415,476,790,899,387,465,437,359,544,613,726,378,2160,585,1285,222,695,36
564,712,598,602,549,582,475,538,769,1053,413,474,790,899,390,464,437,355,544,612,725,378,2160,586,1287,223,695,36
565,713,597,602,550,584,475,538,770,1054,415,475,791,899,385,465,437,353,544,612,723,379,2160,591,1284,223,695,36
563,711,599,601,547,582,474,536,769,1055,413,474,789,899,390,465,437,352,544,612,725,378,2160,591,1287,223,696,36
564,712,597,598,546,582,475,538,769,1054,415,474,791,899,388,464,436,354,544,613,726,379,2159,585,1285,223,696,36
565,711,599,601,543,581,474,536,771,1053,414,475,791,899,390,464,436,356,544,612,726,380,2161,585,1287,222,694,36
563,712,599,601,545,583,473,539,770,1053,415,475,790,899,388,465,436,357,544,613,729,378,2158,590,1285,223,696,36
565,713,599,600,546,584,475,538,769,1054,414,475,790,899,389,465,437,356,544,612,727,379,2159,590,1285,223,695,36
564,712,599,603,544,583,473,536,769,1055,415,476,790,899,391,463,436,356,543,612,725,379,2160,586,1286,222,695,36
564,713,598,598,544,583,475,535,769,1053,414,475,792,899,387,465,436,357,544,612,727,379,2160,584,1286,223,696,36
564,712,599,600,548,584,472,536,769,1055,414,474,791,899,390,463,435,361,544,612,726,378,2160,584,1287,223,694,36
564,711,598,605,552,583,473,537,769,1054,414,475,790,899,387,465,436,362,544,613,728,377,2159,585,1285,222,694,36
564,712,596,599,553,583,472,538,769,1054,413,475,789,898,387,463,436,364,544,612,726,378,2160,584,1285,223,696,36
564,712,599,600,556,581,472,535,769,1054,414,475,791,898,391,466,436,360,544,612,726,377,2158,585,1286,223,696,36
564,712,599,603,552,584,472,538,770,1053,414,476,790,899,387,465,437,359,544,612,725,379,2159,586,1286,223,694,36
563,711,597,600,547,583,472,536,771,1053,416,475,789,899,388,464,437,357,544,613,723,377,2160,591,1285,223,694,36
565,711,597,605,546,584,475,535,769,1054,416,474,789,899,387,463,436,354,544,612,726,377,2161,586,1286,223,694,36
564,713,598,599,547,581,474,535,771,1054,414,475,791,899,391,464,436,357,544,612,727,377,2159,591,1286,223,695,36
564,712,597,600,547,585,473,537,771,1054,413,476,790,899,389,463,436,362,544,612,726,378,2158,586,1285,223,696,36
564,712,596,604,549,582,473,536,771,1055,414,475,791,899,390,464,436,364,544,612,723,378,2161,589,1285,222,694,36
565,712,599,599,553,586,475,535,771,1053,414,476,790,899,392,464,435,364,544,612,726,378,2160,591,1286,223,694,36
563,711,599,600,553,582,476,537,769,1053,414,475,790,898,389,465,435,361,544,612,727,378,2160,585,1286,223,695,36
564,712,595,600,550,583,473,536,769,1054,414,475,791,899,388,463,436,356,544,613,726,379,2160,586,1286,223,696,36
564,712,599,600,548,584,474,536,771,1054,414,475,791,899,390,464,436,355,544,613,726,379,2161,586,1287,223,695,36
564,713,599,605,546,583,475,536,769,1054,413,474,790,898,390,463,436,358,544,612,727,379,2159,585,1285,223,695,36
564,711,598,599,549,583,473,537,769,1054,415,474,789,899,387,463,437,356,544,612,727,378,2159,584,1285,223,695,36
565,713,599,600,548,582,474,536,769,1054,414,474,792,898,391,463,437,353,544,612,726,378,2161,586,1285,222,696,36
564,712,599,604,547,584,475,535,769,1053,412,474,789,898,390,466,437,359,544,612,728,378,2161,590,1285,223,695,36
563,713,597,599,547,583,474,537,770,1053,415,476,791,899,387,465,437,362,544,612,726,378,2160,586,1284,223,695,36
564,712,597,600,549,584,474,536,771,1053,414,474,791,899,387,464,437,361,544,613,725,378,2159,590,1287,223,695,36
564,712,598,600,550,582,474,538,769,1054,415,474,790,899,387,465,437,362,544,612,722,377,2159,586,1286,223,694,36
565,713,597,600,551,584,474,536,771,1055,415,474,796,899,391,463,436,358,544,612,726,379,2160,586,1285,223,695,36
564,713,598,604,548,583,475,538,770,1054,416,475,791,899,391,464,437,357,544,612,722,379,2162,590,1286,223,696,36
564,711,599,599,547,582,474,536,771,1054,414,474,796,897,389,463,436,359,544,612,726,378,2160,591,1284,222,696,36
564,713,599,600,546,585,473,536,771,1054,416,476,789,899,391,466,436,358,544,612,729,380,2162,591,1286,223,695,36
564,713,596,604,548,584,475,536,771,1053,414,476,790,899,386,464,436,354,544,612,725,380,2162,586,1286,223,695,36
564,711,598,598,549,583,473,536,771,1054,414,474,791,899,390,463,437,353,544,612,725,378,2160,585,1282,223,695,36
563,712,598,599,546,583,474,536,769,1054,415,474,791,899,391,465,436,352,544,612,726,379,2161,584,1286,223,695,36
564,712,597,600,542,582,473,538,771,1054,414,475,789,898,390,463,437,351,544,612,728,379,2159,585,1285,223,694,36
564,711,596,600,545,582,474,538,770,1053,414,476,790,899,390,463,437,352,544,612,726,380,2156,585,1285,223,694,36
564,711,598,605,542,582,475,537,771,1053,414,476,790,898,387,464,437,353,544,612,729,379,2158,586,1286,223,696,36
564,712,599,599,543,584,471,535,769,1053,415,474,790,898,387,466,436,354,544,612,727,378,2162,589,1285,223,695,36
564,713,595,598,545,584,473,536,769,1053,414,475,789,898,390,463,437,351,544,613,726,379,2161,585,1286,223,694,36
564,712,598,604,543,583,474,537,769,1054,414,474,789,899,386,465,437,352,545,612,727,377,2159,590,1286,222,695,36
563,711,598,603,548,584,474,535,769,1054,415,474,791,899,387,463,437,355,544,612,726,379,2159,586,1286,223,696,36
564,712,596,602,547,583,474,535,770,1053,414,474,790,898,389,464,437,352,544,612,726,380,2160,584,1286,223,694,36
565,712,598,600,545,583,474,536,770,1053,414,474,791,899,390,465,437,351,544,612,726,378,2160,591,1286,223,696,36
565,713,599,600,543,584,473,537,770,1054,416,474,789,899,390,464,437,352,544,612,726,377,2158,591,1286,222,694,36
564,712,598,604,542,584,473,538,770,1055,414,474,791,899,386,465,436,371,544,612,727,378,2158,584,1286,223,693,36
565,713,597,600,548,584,475,537,771,1054,414,474,790,899,391,464,436,391,544,612,728,379,2164,585,1284,222,695,36
564,713,597,599,553,582,474,537,771,1053,416,476,791,899,391,465,436,392,544,612,727,378,2158,586,1287,222,695,36
563,711,598,602,555,583,473,535,769,1053,414,474,789,899,390,465,436,395,544,612,728,379,2157,585,1285,223,695,36
565,711,596,599,557,583,473,540,769,1053,413,474,791,899,386,463,437,391,544,612,726,379,2157,585,1285,222,695,36
565,713,599,598,562,557,471,537,770,1053,415,475,792,898,387,464,437,461,545,612,725,377,2156,584,1284,223,694,37
564,712,595,602,563,558,472,535,771,1054,413,474,792,899,389,464,437,450,545,612,728,379,2158,590,1286,222,695,37
563,713,595,599,561,558,473,535,769,1054,415,475,792,899,387,465,437,451,546,612,728,379,2157,590,1286,223,695,37
564,712,598,602,562,555,473,536,769,1054,413,474,792,899,390,463,437,447,545,612,727,378,2159,584,1286,223,695,37
564,710,595,599,564,554,473,537,769,1053,414,474,792,899,390,463,437,447,544,612,726,377,2162,584,1285,222,695,37
564,712,595,600,563,555,473,538,769,1054,414,474,792,899,387,465,436,449,545,612,727,379,2161,590,1286,222,696,37
564,713,598,603,562,555,470,536,769,1053,415,474,791,899,387,463,437,448,544,612,727,379,2160,589,1286,222,695,37
563,712,598,600,562,555,471,536,769,1053,414,474,792,899,389,464,437,448,544,612,727,378,2160,586,1285,223,695,37
565,711,596,600,561,556,470,536,771,1053,414,476,792,899,392,463,437,449,545,613,726,379,2161,586,1286,223,695,37
564,712,599,603,562,556,473,535,769,1053,415,474,792,899,389,464,436,449,545,612,727,379,2161,585,1286,223,694,37
564,712,597,598,561,555,470,535,769,1053,414,474,791,899,391,463,437,448,544,612,727,379,2161,586,1286,223,694,37
563,710,597,600,560,556,471,536,769,1054,414,474,791,899,390,463,437,448,544,612,726,379,2160,584,1285,223,696,37
564,711,596,597,563,556,470,534,769,1054,414,475,792,899,391,463,437,448,544,612,726,378,2161,590,1287,223,693,37
565,712,598,600,560,558,472,536,770,1053,412,474,796,899,390,464,436,449,545,612,728,379,2159,590,1286,223,694,37
564,710,595,600,562,558,471,537,769,1055,414,474,791,898,387,465,436,453,546,612,728,379,2159,585,1285,223,696,37
564,711,595,597,561,558,471,535,769,1054,413,475,791,898,390,462,437,450,544,613,727,378,2156,586,1286,222,696,37
563,711,595,599,561,557,470,534,772,1054,413,474,791,899,386,462,437,443,545,612,726,378,2158,585,1286,223,695,37
564,710,599,597,563,556,471,535,769,1054,412,474,791,899,387,463,436,446,545,612,726,379,2158,586,1285,223,694,37
564,711,595,597,562,558,472,537,772,1053,416,474,791,899,390,462,437,447,544,612,726,377,2161,590,1284,223,696,37
564,711,598,597,562,555,471,534,771,1053,413,475,791,898,387,465,437,445,545,612,727,378,2161,590,1286,223,695,37
564,711,597,598,560,554,469,537,769,1054,413,474,791,899,386,463,437,448,544,612,726,379,2162,585,1287,223,694,37
563,711,595,600,561,552,470,535,770,1054,411,474,792,898,387,463,436,448,544,613,728,379,2161,585,1285,222,694,37
564,711,595,600,560,553,471,533,769,1054,415,476,791,899,390,464,436,448,545,612,728,378,2161,590,1286,223,695,37
565,713,597,597,561,552,469,535,770,1056,414,474,791,898,390,462,435,450,544,612,726,378,2160,590,1286,223,694,37
563,711,597,597,562,551,470,535,771,1055,413,474,792,899,391,463,435,450,544,612,726,378,2160,590,1285,223,694,37
565,712,595,600,560,553,471,534,770,1054,414,474,792,899,390,466,435,450,545,612,727,378,2161,590,1287,222,695,37
565,711,595,600,561,550,468,536,771,1054,413,475,791,899,390,462,436,450,544,612,727,379,2161,585,1286,223,694,37
564,713,595,600,560,550,468,535,769,1054,416,474,792,899,388,463,435,451,544,613,727,379,2160,586,1285,223,695,37
565,711,595,597,563,549,469,534,771,1054,412,474,791,899,389,463,436,449,545,613,726,378,2161,585,1285,223,694,37
564,712,595,599,560,549,469,533,769,1054,414,474,791,899,390,464,437,448,545,612,724,377,2162,585,1286,223,694,37
564,711,597,597,564,549,470,535,770,1053,415,475,791,898,389,462,437,449,544,612,726,380,2160,585,1286,223,694,37
565,712,595,599,561,550,469,535,771,1053,414,475,792,898,387,462,435,448,544,612,722,379,2162,586,1286,223,695,37
564,711,595,599,562,549,471,537,770,1053,413,475,791,898,386,465,435,449,544,612,726,379,2162,590,1286,223,694,37
564,712,598,597,562,557,471,536,769,1054,413,475,792,898,391,464,437,450,545,612,726,379,2161,586,1286,223,694,37
564,711,595,597,565,558,470,535,769,1054,414,475,792,899,386,464,436,452,544,612,727,379,2159,591,1285,223,693,37
564,710,595,597,560,558,470,533,771,1053,415,474,792,898,386,463,436,451,545,612,726,378,2159,584,1286,222,695,37
564,711,596,597,564,558,471,534,770,1054,414,475,792,898,390,463,435,450,545,612,725,377,2158,585,1286,222,695,37
565,712,595,597,560,555,470,535,769,1054,414,475,792,899,390,464,436,449,545,612,726,377,2156,585,1284,223,696,37
564,712,595,600,560,556,470,535,771,1054,416,474,791,899,389,463,435,445,544,612,726,378,2160,585,1285,222,696,37
564,712,597,597,561,556,469,534,770,1053,413,476,792,898,389,462,436,446,545,612,728,379,2161,586,1286,223,694,37
